27,26,VITALITY,3
27,27,LITERATURE,2
27,28,BLUE,4
27,29,VILLAGE,3
27,30,CITY,3
27,31,SEA,4
27,32,BLUE,4
27,33,VILLAGE,4
27,34,ORANGE,1
27,35,MOUNTAIN,2
27,36,DESERT,3
27,37,MUSIC,2
27,38,BLUE,1
27,39,SEA,2
27,40,GREEN,3
27,41,PURPLE,1
27,42,GREEN,4
27,43,SAFETY,3
27,44,RISK,3
27,45,ORANGE,4
27,46,VITALITY,3
27,47,SEA,4
27,48,HOPE,2
27,49,ORANGE,3
27,50,CITY,3
27,51,SEA,4
27,52,CITY,1
27,53,PURPLE,2
27,54,VITALITY,3
27,55,SAFETY,2
27,56,DESERT,3
27,57,MOUNTAIN,3
27,58,BLUE,1
27,59,SEA,2
27,60,GREEN,3
28,21,HOPE,3
28,22,VITALITY,2
28,23,VILLAGE,3
28,24,RISK,3
28,25,MUSIC,2
28,26,MOUNTAIN,3
28,27,LITERATURE,2
28,28,DESERT,2
28,29,ORANGE,3
28,30,MUSIC,2
28,31,HOPE,2
28,32,GEOGRAPHY,2
28,33,MUSIC,2
28,34,LITERATURE,2
28,35,MOUNTAIN,2
28,36,POWER,3
28,37,HOPE,2
28,38,CITY,4
28,39,ORANGE,3
28,40,HISTORY,2
28,41,HOPE,3
28,42,MOUNTAIN,2
28,43,SAFETY,3
28,44,GEOGRAPHY,2
28,45,DESERT,2
28,46,RED,2
28,47,LITERATURE,2
28,48,DESERT,2
28,49,ORANGE,3
28,50,CITY,3
28,51,HOPE,2
28,52,BLUE,4
28,53,MUSIC,2
28,54,DESERT,4
28,55,GREEN,4
28,56,LITERATURE,2
28,57,HOPE,2
28,58,BLUE,1
28,59,SEA,2
28,60,GREEN,3
29,21,HOPE,3
29,22,GREEN,4
29,23,BLUE,2
29,24,SEA,4
29,25,MUSIC,2
29,26,RED,2
29,27,SEA,4
29,28,BLUE,4
29,29,GEOGRAPHY,2
29,30,GREEN,3
29,31,SEA,4
29,32,BLUE,4
29,33,MUSIC,2
29,34,LITERATURE,2
29,35,GREEN,4
29,36,DESERT,3
29,37,MUSIC,2
29,38,BLUE,1
29,39,PHYSICS,2
29,40,GREEN,3
29,41,CITY,4
29,42,MOUNTAIN,2
29,43,BLUE,2
29,44,GEOGRAPHY,2
29,45,MUSIC,2
29,46,MOUNTAIN,3
29,47,LITERATURE,2
29,48,HOPE,2
29,49,POWER,2
29,50,MUSIC,2
29,51,HOPE,2
29,52,BLUE,4
29,53,MUSIC,2
29,54,ORANGE,1
29,55,GREEN,4
29,56,DESERT,3
